Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087998&classDate=11/28/2023&clsLoc=1,Virtual 90 Beg/Int Commercial Jazz,Gold,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088093&classDate=11/28/2023&clsLoc=1,Virtual 90 Adv/Beg Jazz,"Wilson, Debbie",Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088330&classDate=11/28/2023&clsLoc=1,Virtual Spotlight: Int/Adv Latin Fusion,"Salgado, L.",Steps on Broadway,2 hours
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147083820&classDate=11/28/2023&clsLoc=1,Virtual 90 Open Street Styles,"Smith, C.",Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085382&classDate=11/28/2023&clsLoc=1,Virtual 90 Open Heels,Sauls,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147083133&classDate=11/28/2023&clsLoc=1,Virtual 60 Pilates Mat,Cummings,Steps on Broadway,1 hour
Steps on Broadway,7:30 pm EST,none,Virtual 60 Cardio Dance,Cancelled Today,Steps on Broadway,1 hour
Steps on Broadway,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147087339&classDate=11/28/2023&clsLoc=1,Virtual 60 Adv/Beg Swing,Weisbond,Steps on Broadway,1 hour
Steps on Broadway,11:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084705&classDate=11/28/2023&clsLoc=1,Virtual 90 Adv/Beg Broadway Tap,Black,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082348&classDate=11/28/2023&clsLoc=1,Virtual 90 Int Tap,Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084706&classDate=11/28/2023&clsLoc=1,Virtual 90 Beg Broadway Tap,Black,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147083919&classDate=11/28/2023&clsLoc=1,Virtual 90 Adv/Beg Tap,MacDonald,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082996&classDate=11/28/2023&clsLoc=1,Virtual 90 Int Tap,MacDonald,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085049&classDate=11/28/2023&clsLoc=1,Virtual 90 Beg Broadway Tap,Winans,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082371&classDate=11/28/2023&clsLoc=1,Virtual 90 Adv Tap,Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085703&classDate=11/28/2023&clsLoc=1,Virtual 90 Adv Theater Dance,"Lewis, S.",Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082355&classDate=11/28/2023&clsLoc=1,Virtual 90 Int Classic Theater Jazz,Moore,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084662&classDate=11/28/2023&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Griffin,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087816&classDate=11/28/2023&clsLoc=1,Virtual 90 Adv/Beg Theater Jazz,Biagini,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=104&classId=2147088179&classDate=11/28/2023&clsLoc=1,Virtual College Spotlight: Hip-Hop Choreo,Marymount Manhattan College,Steps on Broadway,2 hours
Steps on Broadway,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=104&classId=2147088201&classDate=11/28/2023&clsLoc=1,Virtual College Spotlight: Ballet & Contemporary,Ailey/Fordham,Steps on Broadway,2 hours
Steps on Broadway,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082370&classDate=11/28/2023&clsLoc=1,Virtual 90 Open Afro Brazilian,Silva,Steps on Broadway,1 hour &30 minutes
